symbol,timeframe,timestamp,price,direction,tier,components,tp,sl,outcome
BTCUSDT,15m,2024-01-06 04:30:00,43915.4,NEUTRAL,3,detect_order_block_simple,43037.092000000004,44354.554000000004,NONE
BTCUSDT,15m,2024-01-06 04:30:00,43915.4,SHORT,3,detect_fvg_simple,43037.092000000004,44354.554000000004,LOSS
BTCUSDT,15m,2024-01-06 04:30:00,43915.4,NEUTRAL,3,detect_equal_highs_lows_simple,43037.092000000004,44354.554000000004,NONE
BTCUSDT,15m,2024-01-06 04:30:00,43915.4,LONG,3,bull_candle,44793.708,43476.246,LOSS
BTCUSDT,15m,2024-01-06 04:30:00,43915.4,NEUTRAL,4,detect_order_block_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,43037.092000000004,44354.554000000004,NONE
BTCUSDT,15m,2024-01-06 04:45:00,43851.1,SHORT,3,detect_bos_simple,42974.078,44289.611,LOSS
BTCUSDT,15m,2024-01-06 04:45:00,43851.1,NEUTRAL,3,detect_order_block_simple,42974.078,44289.611,NONE
BTCUSDT,15m,2024-01-06 04:45:00,43851.1,NEUTRAL,3,detect_equal_highs_lows_simple,42974.078,44289.611,NONE
BTCUSDT,15m,2024-01-06 04:45:00,43851.1,SHORT,3,bear_candle,42974.078,44289.611,LOSS
BTCUSDT,15m,2024-01-06 04:45:00,43851.1,SHORT,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,42974.078,44289.611,LOSS
BTCUSDT,15m,2024-01-06 05:00:00,43829.7,SHORT,3,detect_bos_simple,42953.106,44267.996999999996,LOSS
BTCUSDT,15m,2024-01-06 05:00:00,43829.7,NEUTRAL,3,detect_equal_highs_lows_simple,42953.106,44267.996999999996,NONE
BTCUSDT,15m,2024-01-06 05:00:00,43829.7,SHORT,3,bear_candle,42953.106,44267.996999999996,LOSS
BTCUSDT,15m,2024-01-06 05:00:00,43829.7,SHORT,3,detect_bos_simple;detect_equal_highs_lows_simple;bear_candle,42953.106,44267.996999999996,LOSS
BTCUSDT,15m,2024-01-06 05:15:00,43669.3,SHORT,3,detect_bos_simple,42795.914000000004,44105.993,LOSS
BTCUSDT,15m,2024-01-06 05:15:00,43669.3,SHORT,3,detect_fvg_simple,42795.914000000004,44105.993,LOSS
BTCUSDT,15m,2024-01-06 05:15:00,43669.3,NEUTRAL,3,detect_equal_highs_lows_simple,42795.914000000004,44105.993,NONE
BTCUSDT,15m,2024-01-06 05:15:00,43669.3,SHORT,3,bear_candle,42795.914000000004,44105.993,LOSS
BTCUSDT,15m,2024-01-06 05:15:00,43669.3,SHORT,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,42795.914000000004,44105.993,LOSS
BTCUSDT,15m,2024-01-06 05:30:00,43709.4,SHORT,3,detect_bos_simple,42835.212,44146.494,LOSS
BTCUSDT,15m,2024-01-06 05:30:00,43709.4,SHORT,3,detect_fvg_simple,42835.212,44146.494,LOSS
BTCUSDT,15m,2024-01-06 05:30:00,43709.4,NEUTRAL,3,detect_equal_highs_lows_simple,42835.212,44146.494,NONE
BTCUSDT,15m,2024-01-06 05:30:00,43709.4,LONG,3,bull_candle,44583.588,43272.306000000004,LOSS
BTCUSDT,15m,2024-01-06 05:30:00,43709.4,SHORT,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,42835.212,44146.494,LOSS
BTCUSDT,15m,2024-01-06 05:45:00,43695.9,SHORT,3,detect_bos_simple,42821.982,44132.859000000004,LOSS
BTCUSDT,15m,2024-01-06 05:45:00,43695.9,NEUTRAL,3,detect_equal_highs_lows_simple,42821.982,44132.859000000004,NONE
BTCUSDT,15m,2024-01-06 05:45:00,43695.9,SHORT,3,bear_candle,42821.982,44132.859000000004,LOSS
BTCUSDT,15m,2024-01-06 05:45:00,43695.9,SHORT,3,detect_bos_simple;detect_equal_highs_lows_simple;bear_candle,42821.982,44132.859000000004,LOSS
BTCUSDT,15m,2024-01-06 06:00:00,43613.5,SHORT,3,detect_bos_simple,42741.229999999996,44049.635,LOSS
BTCUSDT,15m,2024-01-06 06:00:00,43613.5,NEUTRAL,3,detect_equal_highs_lows_simple,42741.229999999996,44049.635,NONE
BTCUSDT,15m,2024-01-06 06:00:00,43613.5,SHORT,3,bear_candle,42741.229999999996,44049.635,LOSS
BTCUSDT,15m,2024-01-06 06:00:00,43613.5,SHORT,3,detect_bos_simple;detect_equal_highs_lows_simple;bear_candle,42741.229999999996,44049.635,LOSS
BTCUSDT,15m,2024-01-06 06:15:00,43580.1,SHORT,3,detect_bos_simple,42708.498,44015.901,LOSS
BTCUSDT,15m,2024-01-06 06:15:00,43580.1,NEUTRAL,3,detect_equal_highs_lows_simple,42708.498,44015.901,NONE
BTCUSDT,15m,2024-01-06 06:15:00,43580.1,SHORT,3,bear_candle,42708.498,44015.901,LOSS
BTCUSDT,15m,2024-01-06 06:15:00,43580.1,SHORT,3,detect_bos_simple;detect_equal_highs_lows_simple;bear_candle,42708.498,44015.901,LOSS
BTCUSDT,15m,2024-01-06 06:30:00,43576.8,NEUTRAL,3,detect_equal_highs_lows_simple,42705.264,44012.56800000001,NONE
BTCUSDT,15m,2024-01-06 06:30:00,43576.8,SHORT,3,bear_candle,42705.264,44012.56800000001,LOSS
BTCUSDT,15m,2024-01-06 06:30:00,43576.8,SHORT,2,detect_equal_highs_lows_simple;bear_candle,42705.264,44012.56800000001,LOSS
BTCUSDT,15m,2024-01-06 06:45:00,43455.4,SHORT,3,detect_bos_simple,42586.292,43889.954000000005,LOSS
BTCUSDT,15m,2024-01-06 06:45:00,43455.4,NEUTRAL,3,detect_equal_highs_lows_simple,42586.292,43889.954000000005,NONE
BTCUSDT,15m,2024-01-06 06:45:00,43455.4,SHORT,3,bear_candle,42586.292,43889.954000000005,LOSS
BTCUSDT,15m,2024-01-06 06:45:00,43455.4,SHORT,3,detect_bos_simple;detect_equal_highs_lows_simple;bear_candle,42586.292,43889.954000000005,LOSS
BTCUSDT,15m,2024-01-06 07:00:00,43452.0,SHORT,3,detect_bos_simple,42582.96,43886.52,LOSS
BTCUSDT,15m,2024-01-06 07:00:00,43452.0,SHORT,3,detect_fvg_simple,42582.96,43886.52,LOSS
BTCUSDT,15m,2024-01-06 07:00:00,43452.0,NEUTRAL,3,detect_equal_highs_lows_simple,42582.96,43886.52,NONE
BTCUSDT,15m,2024-01-06 07:00:00,43452.0,SHORT,3,bear_candle,42582.96,43886.52,LOSS
BTCUSDT,15m,2024-01-06 07:00:00,43452.0,SHORT,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,42582.96,43886.52,LOSS
BTCUSDT,15m,2024-01-06 07:15:00,43606.9,LONG,3,detect_liquidity_grab_simple,44479.038,43170.831,WIN
BTCUSDT,15m,2024-01-06 07:15:00,43606.9,NEUTRAL,3,detect_order_block_simple,42734.762,44042.969000000005,NONE
BTCUSDT,15m,2024-01-06 07:15:00,43606.9,NEUTRAL,3,detect_equal_highs_lows_simple,42734.762,44042.969000000005,NONE
BTCUSDT,15m,2024-01-06 07:15:00,43606.9,LONG,3,bull_candle,44479.038,43170.831,WIN
BTCUSDT,15m,2024-01-06 07:15:00,43606.9,LONG,4,detect_liquidity_grab_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,44479.038,43170.831,WIN
BTCUSDT,15m,2024-01-06 07:30:00,43639.0,NEUTRAL,3,detect_equal_highs_lows_simple,42766.22,44075.39,NONE
BTCUSDT,15m,2024-01-06 07:30:00,43639.0,LONG,3,bull_candle,44511.78,43202.61,LOSS
BTCUSDT,15m,2024-01-06 07:30:00,43639.0,LONG,2,detect_equal_highs_lows_simple;bull_candle,44511.78,43202.61,LOSS
BTCUSDT,15m,2024-01-06 07:45:00,43645.3,LONG,3,detect_fvg_simple,44518.206000000006,43208.847,LOSS
BTCUSDT,15m,2024-01-06 07:45:00,43645.3,NEUTRAL,3,detect_equal_highs_lows_simple,42772.394,44081.753000000004,NONE
BTCUSDT,15m,2024-01-06 07:45:00,43645.3,LONG,3,bull_candle,44518.206000000006,43208.847,LOSS
BTCUSDT,15m,2024-01-06 07:45:00,43645.3,LONG,3,detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,44518.206000000006,43208.847,LOSS
BTCUSDT,15m,2024-01-06 08:00:00,43580.0,NEUTRAL,3,detect_order_block_simple,42708.4,44015.8,NONE
BTCUSDT,15m,2024-01-06 08:00:00,43580.0,NEUTRAL,3,detect_equal_highs_lows_simple,42708.4,44015.8,NONE
BTCUSDT,15m,2024-01-06 08:00:00,43580.0,SHORT,3,bear_candle,42708.4,44015.8,LOSS
BTCUSDT,15m,2024-01-06 08:00:00,43580.0,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,42708.4,44015.8,LOSS
BTCUSDT,15m,2024-01-06 08:15:00,43700.5,NEUTRAL,3,detect_order_block_simple,42826.49,44137.505,NONE
BTCUSDT,15m,2024-01-06 08:15:00,43700.5,NEUTRAL,3,detect_equal_highs_lows_simple,42826.49,44137.505,NONE
BTCUSDT,15m,2024-01-06 08:15:00,43700.5,LONG,3,bull_candle,44574.51,43263.495,LOSS
BTCUSDT,15m,2024-01-06 08:15:00,43700.5,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,44574.51,43263.495,LOSS
BTCUSDT,15m,2024-01-06 08:30:00,43628.1,NEUTRAL,3,detect_order_block_simple,42755.538,44064.381,NONE
BTCUSDT,15m,2024-01-06 08:30:00,43628.1,NEUTRAL,3,detect_equal_highs_lows_simple,42755.538,44064.381,NONE
BTCUSDT,15m,2024-01-06 08:30:00,43628.1,SHORT,3,bear_candle,42755.538,44064.381,LOSS
BTCUSDT,15m,2024-01-06 08:30:00,43628.1,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,42755.538,44064.381,LOSS
BTCUSDT,15m,2024-01-06 08:45:00,43696.1,NEUTRAL,3,detect_order_block_simple,42822.178,44133.061,NONE
BTCUSDT,15m,2024-01-06 08:45:00,43696.1,NEUTRAL,3,detect_equal_highs_lows_simple,42822.178,44133.061,NONE
BTCUSDT,15m,2024-01-06 08:45:00,43696.1,LONG,3,bull_candle,44570.022,43259.138999999996,LOSS
BTCUSDT,15m,2024-01-06 08:45:00,43696.1,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,44570.022,43259.138999999996,LOSS
BTCUSDT,15m,2024-01-06 09:00:00,43717.0,LONG,3,detect_bos_simple,44591.340000000004,43279.83,LOSS
BTCUSDT,15m,2024-01-06 09:00:00,43717.0,NEUTRAL,3,detect_equal_highs_lows_simple,42842.659999999996,44154.17,NONE
BTCUSDT,15m,2024-01-06 09:00:00,43717.0,LONG,3,bull_candle,44591.340000000004,43279.83,LOSS
BTCUSDT,15m,2024-01-06 09:00:00,43717.0,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle,44591.340000000004,43279.83,LOSS
BTCUSDT,15m,2024-01-06 09:15:00,43715.1,LONG,3,detect_bos_simple,44589.402,43277.949,LOSS
BTCUSDT,15m,2024-01-06 09:15:00,43715.1,LONG,3,detect_fvg_simple,44589.402,43277.949,LOSS
BTCUSDT,15m,2024-01-06 09:15:00,43715.1,NEUTRAL,3,detect_equal_highs_lows_simple,42840.797999999995,44152.251,NONE
BTCUSDT,15m,2024-01-06 09:15:00,43715.1,SHORT,3,bear_candle,42840.797999999995,44152.251,LOSS
BTCUSDT,15m,2024-01-06 09:15:00,43715.1,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,44589.402,43277.949,LOSS
BTCUSDT,15m,2024-01-06 09:30:00,43734.8,LONG,3,detect_bos_simple,44609.49600000001,43297.452000000005,LOSS
BTCUSDT,15m,2024-01-06 09:30:00,43734.8,NEUTRAL,3,detect_order_block_simple,42860.104,44172.148,NONE
BTCUSDT,15m,2024-01-06 09:30:00,43734.8,NEUTRAL,3,detect_equal_highs_lows_simple,42860.104,44172.148,NONE
BTCUSDT,15m,2024-01-06 09:30:00,43734.8,LONG,3,bull_candle,44609.49600000001,43297.452000000005,LOSS
BTCUSDT,15m,2024-01-06 09:30:00,43734.8,LONG,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,44609.49600000001,43297.452000000005,LOSS
BTCUSDT,15m,2024-01-06 09:45:00,43653.6,NEUTRAL,3,detect_order_block_simple,42780.528,44090.136,NONE
BTCUSDT,15m,2024-01-06 09:45:00,43653.6,NEUTRAL,3,detect_equal_highs_lows_simple,42780.528,44090.136,NONE
BTCUSDT,15m,2024-01-06 09:45:00,43653.6,SHORT,3,bear_candle,42780.528,44090.136,LOSS
BTCUSDT,15m,2024-01-06 09:45:00,43653.6,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,42780.528,44090.136,LOSS
BTCUSDT,15m,2024-01-06 10:00:00,43617.0,NEUTRAL,3,detect_equal_highs_lows_simple,42744.659999999996,44053.17,NONE
BTCUSDT,15m,2024-01-06 10:00:00,43617.0,SHORT,3,bear_candle,42744.659999999996,44053.17,LOSS
BTCUSDT,15m,2024-01-06 10:00:00,43617.0,SHORT,2,detect_equal_highs_lows_simple;bear_candle,42744.659999999996,44053.17,LOSS
BTCUSDT,15m,2024-01-06 10:15:00,43700.9,NEUTRAL,3,detect_order_block_simple,42826.882,44137.909,NONE
BTCUSDT,15m,2024-01-06 10:15:00,43700.9,NEUTRAL,3,detect_equal_highs_lows_simple,42826.882,44137.909,NONE
BTCUSDT,15m,2024-01-06 10:15:00,43700.9,LONG,3,bull_candle,44574.918000000005,43263.891,LOSS
BTCUSDT,15m,2024-01-06 10:15:00,43700.9,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,44574.918000000005,43263.891,LOSS
BTCUSDT,15m,2024-01-06 10:30:00,43720.5,NEUTRAL,3,detect_equal_highs_lows_simple,42846.09,44157.705,NONE
BTCUSDT,15m,2024-01-06 10:30:00,43720.5,LONG,3,bull_candle,44594.91,43283.295,LOSS
BTCUSDT,15m,2024-01-06 10:30:00,43720.5,LONG,2,detect_equal_highs_lows_simple;bull_candle,44594.91,43283.295,LOSS
BTCUSDT,15m,2024-01-06 10:45:00,43694.6,NEUTRAL,3,detect_order_block_simple,42820.708,44131.546,NONE
BTCUSDT,15m,2024-01-06 10:45:00,43694.6,LONG,3,detect_fvg_simple,44568.492,43257.653999999995,LOSS
BTCUSDT,15m,2024-01-06 10:45:00,43694.6,NEUTRAL,3,detect_equal_highs_lows_simple,42820.708,44131.546,NONE
BTCUSDT,15m,2024-01-06 10:45:00,43694.6,SHORT,3,bear_candle,42820.708,44131.546,LOSS
BTCUSDT,15m,2024-01-06 10:45:00,43694.6,NEUTRAL,4,detect_order_block_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,42820.708,44131.546,NONE
BTCUSDT,15m,2024-01-06 11:00:00,43658.5,NEUTRAL,3,detect_equal_highs_lows_simple,42785.33,44095.085,NONE
BTCUSDT,15m,2024-01-06 11:00:00,43658.5,SHORT,3,bear_candle,42785.33,44095.085,LOSS
BTCUSDT,15m,2024-01-06 11:00:00,43658.5,SHORT,2,detect_equal_highs_lows_simple;bear_candle,42785.33,44095.085,LOSS
BTCUSDT,15m,2024-01-06 11:15:00,43692.9,NEUTRAL,3,detect_order_block_simple,42819.042,44129.829000000005,NONE
BTCUSDT,15m,2024-01-06 11:15:00,43692.9,SHORT,3,detect_fvg_simple,42819.042,44129.829000000005,LOSS
BTCUSDT,15m,2024-01-06 11:15:00,43692.9,NEUTRAL,3,detect_equal_highs_lows_simple,42819.042,44129.829000000005,NONE
BTCUSDT,15m,2024-01-06 11:15:00,43692.9,LONG,3,bull_candle,44566.758,43255.971,LOSS
BTCUSDT,15m,2024-01-06 11:15:00,43692.9,NEUTRAL,4,detect_order_block_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,42819.042,44129.829000000005,NONE
BTCUSDT,15m,2024-01-06 11:30:00,43699.3,NEUTRAL,3,detect_equal_highs_lows_simple,42825.314,44136.293000000005,NONE
BTCUSDT,15m,2024-01-06 11:30:00,43699.3,LONG,3,bull_candle,44573.28600000001,43262.307,LOSS
BTCUSDT,15m,2024-01-06 11:30:00,43699.3,LONG,2,detect_equal_highs_lows_simple;bull_candle,44573.28600000001,43262.307,LOSS
BTCUSDT,15m,2024-01-06 11:45:00,43669.2,NEUTRAL,3,detect_order_block_simple,42795.816,44105.892,NONE
BTCUSDT,15m,2024-01-06 11:45:00,43669.2,NEUTRAL,3,detect_equal_highs_lows_simple,42795.816,44105.892,NONE
BTCUSDT,15m,2024-01-06 11:45:00,43669.2,SHORT,3,bear_candle,42795.816,44105.892,LOSS
BTCUSDT,15m,2024-01-06 11:45:00,43669.2,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,42795.816,44105.892,LOSS
BTCUSDT,15m,2024-01-06 12:00:00,43695.6,NEUTRAL,3,detect_order_block_simple,42821.687999999995,44132.556,NONE
BTCUSDT,15m,2024-01-06 12:00:00,43695.6,NEUTRAL,3,detect_equal_highs_lows_simple,42821.687999999995,44132.556,NONE
BTCUSDT,15m,2024-01-06 12:00:00,43695.6,LONG,3,bull_candle,44569.512,43258.644,LOSS
BTCUSDT,15m,2024-01-06 12:00:00,43695.6,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,44569.512,43258.644,LOSS
BTCUSDT,15m,2024-01-06 12:15:00,43670.0,NEUTRAL,3,detect_order_block_simple,42796.6,44106.7,NONE
BTCUSDT,15m,2024-01-06 12:15:00,43670.0,NEUTRAL,3,detect_equal_highs_lows_simple,42796.6,44106.7,NONE
BTCUSDT,15m,2024-01-06 12:15:00,43670.0,SHORT,3,bear_candle,42796.6,44106.7,LOSS
BTCUSDT,15m,2024-01-06 12:15:00,43670.0,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,42796.6,44106.7,LOSS
BTCUSDT,15m,2024-01-06 12:30:00,43635.8,SHORT,3,detect_bos_simple,42763.084,44072.158,LOSS
BTCUSDT,15m,2024-01-06 12:30:00,43635.8,NEUTRAL,3,detect_equal_highs_lows_simple,42763.084,44072.158,NONE
BTCUSDT,15m,2024-01-06 12:30:00,43635.8,SHORT,3,bear_candle,42763.084,44072.158,LOSS
BTCUSDT,15m,2024-01-06 12:30:00,43635.8,SHORT,3,detect_bos_simple;detect_equal_highs_lows_simple;bear_candle,42763.084,44072.158,LOSS
BTCUSDT,15m,2024-01-06 12:45:00,43607.4,SHORT,3,detect_bos_simple,42735.252,44043.474,LOSS
BTCUSDT,15m,2024-01-06 12:45:00,43607.4,SHORT,3,detect_fvg_simple,42735.252,44043.474,LOSS
BTCUSDT,15m,2024-01-06 12:45:00,43607.4,NEUTRAL,3,detect_equal_highs_lows_simple,42735.252,44043.474,NONE
BTCUSDT,15m,2024-01-06 12:45:00,43607.4,SHORT,3,bear_candle,42735.252,44043.474,LOSS
BTCUSDT,15m,2024-01-06 12:45:00,43607.4,SHORT,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,42735.252,44043.474,LOSS
BTCUSDT,15m,2024-01-06 13:00:00,43624.0,SHORT,3,detect_bos_simple,42751.52,44060.24,LOSS
BTCUSDT,15m,2024-01-06 13:00:00,43624.0,SHORT,3,detect_fvg_simple,42751.52,44060.24,LOSS
BTCUSDT,15m,2024-01-06 13:00:00,43624.0,NEUTRAL,3,detect_equal_highs_lows_simple,42751.52,44060.24,NONE
BTCUSDT,15m,2024-01-06 13:00:00,43624.0,LONG,3,bull_candle,44496.48,43187.76,LOSS
BTCUSDT,15m,2024-01-06 13:00:00,43624.0,SHORT,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,42751.52,44060.24,LOSS
BTCUSDT,15m,2024-01-06 13:15:00,43670.1,NEUTRAL,3,detect_equal_highs_lows_simple,42796.698,44106.801,NONE
BTCUSDT,15m,2024-01-06 13:15:00,43670.1,LONG,3,bull_candle,44543.502,43233.399,LOSS
BTCUSDT,15m,2024-01-06 13:15:00,43670.1,LONG,2,detect_equal_highs_lows_simple;bull_candle,44543.502,43233.399,LOSS
BTCUSDT,15m,2024-01-06 13:30:00,43702.5,LONG,3,detect_fvg_simple,44576.55,43265.475,LOSS
BTCUSDT,15m,2024-01-06 13:30:00,43702.5,NEUTRAL,3,detect_equal_highs_lows_simple,42828.45,44139.525,NONE
BTCUSDT,15m,2024-01-06 13:30:00,43702.5,LONG,3,bull_candle,44576.55,43265.475,LOSS
BTCUSDT,15m,2024-01-06 13:30:00,43702.5,LONG,3,detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,44576.55,43265.475,LOSS
BTCUSDT,15m,2024-01-06 13:45:00,43701.2,LONG,3,detect_fvg_simple,44575.223999999995,43264.187999999995,LOSS
BTCUSDT,15m,2024-01-06 13:45:00,43701.2,NEUTRAL,3,detect_equal_highs_lows_simple,42827.176,44138.212,NONE
BTCUSDT,15m,2024-01-06 13:45:00,43701.2,SHORT,3,bear_candle,42827.176,44138.212,LOSS
BTCUSDT,15m,2024-01-06 13:45:00,43701.2,NEUTRAL,3,detect_fvg_simple;detect_equal_highs_lows_simple;bear_candle,42827.176,44138.212,NONE
BTCUSDT,15m,2024-01-06 14:00:00,43816.1,LONG,3,detect_bos_simple,44692.422,43377.939,LOSS
BTCUSDT,15m,2024-01-06 14:00:00,43816.1,NEUTRAL,3,detect_order_block_simple,42939.778,44254.261,NONE
BTCUSDT,15m,2024-01-06 14:00:00,43816.1,NEUTRAL,3,detect_equal_highs_lows_simple,42939.778,44254.261,NONE
BTCUSDT,15m,2024-01-06 14:00:00,43816.1,LONG,3,bull_candle,44692.422,43377.939,LOSS
BTCUSDT,15m,2024-01-06 14:00:00,43816.1,LONG,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,44692.422,43377.939,LOSS
BTCUSDT,15m,2024-01-06 14:15:00,43845.7,LONG,3,detect_bos_simple,44722.614,43407.242999999995,LOSS
BTCUSDT,15m,2024-01-06 14:15:00,43845.7,NEUTRAL,3,detect_equal_highs_lows_simple,42968.78599999999,44284.157,NONE
BTCUSDT,15m,2024-01-06 14:15:00,43845.7,LONG,3,bull_candle,44722.614,43407.242999999995,LOSS
BTCUSDT,15m,2024-01-06 14:15:00,43845.7,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle,44722.614,43407.242999999995,LOSS
BTCUSDT,15m,2024-01-06 14:30:00,43851.1,LONG,3,detect_bos_simple,44728.121999999996,43412.589,LOSS
BTCUSDT,15m,2024-01-06 14:30:00,43851.1,LONG,3,detect_fvg_simple,44728.121999999996,43412.589,LOSS
BTCUSDT,15m,2024-01-06 14:30:00,43851.1,NEUTRAL,3,detect_equal_highs_lows_simple,42974.078,44289.611,NONE
BTCUSDT,15m,2024-01-06 14:30:00,43851.1,LONG,3,bull_candle,44728.121999999996,43412.589,LOSS
BTCUSDT,15m,2024-01-06 14:30:00,43851.1,LONG,4,detect_bos_simple;detect_fvg_simple;detect_equal_highs_lows_simple;bull_candle,44728.121999999996,43412.589,LOSS
BTCUSDT,15m,2024-01-06 14:45:00,43824.4,LONG,3,detect_bos_simple,44700.888,43386.156,LOSS
BTCUSDT,15m,2024-01-06 14:45:00,43824.4,NEUTRAL,3,detect_order_block_simple,42947.912000000004,44262.644,NONE
BTCUSDT,15m,2024-01-06 14:45:00,43824.4,NEUTRAL,3,detect_equal_highs_lows_simple,42947.912000000004,44262.644,NONE
BTCUSDT,15m,2024-01-06 14:45:00,43824.4,SHORT,3,bear_candle,42947.912000000004,44262.644,LOSS
BTCUSDT,15m,2024-01-06 14:45:00,43824.4,NEUTRAL,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,42947.912000000004,44262.644,NONE
BTCUSDT,15m,2024-01-06 15:00:00,43882.2,LONG,3,detect_bos_simple,44759.844,43443.378,LOSS
BTCUSDT,15m,2024-01-06 15:00:00,43882.2,NEUTRAL,3,detect_order_block_simple,43004.556,44321.022,NONE
BTCUSDT,15m,2024-01-06 15:00:00,43882.2,NEUTRAL,3,detect_equal_highs_lows_simple,43004.556,44321.022,NONE
BTCUSDT,15m,2024-01-06 15:00:00,43882.2,LONG,3,bull_candle,44759.844,43443.378,LOSS
BTCUSDT,15m,2024-01-06 15:00:00,43882.2,LONG,4,detect_bos_simple;detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,44759.844,43443.378,LOSS
BTCUSDT,15m,2024-01-06 15:15:00,43838.1,NEUTRAL,3,detect_order_block_simple,42961.337999999996,44276.481,NONE
BTCUSDT,15m,2024-01-06 15:15:00,43838.1,NEUTRAL,3,detect_equal_highs_lows_simple,42961.337999999996,44276.481,NONE
BTCUSDT,15m,2024-01-06 15:15:00,43838.1,SHORT,3,bear_candle,42961.337999999996,44276.481,LOSS
BTCUSDT,15m,2024-01-06 15:15:00,43838.1,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,42961.337999999996,44276.481,LOSS
BTCUSDT,15m,2024-01-06 15:30:00,43798.7,NEUTRAL,3,detect_equal_highs_lows_simple,42922.725999999995,44236.687,NONE
BTCUSDT,15m,2024-01-06 15:30:00,43798.7,SHORT,3,bear_candle,42922.725999999995,44236.687,LOSS
BTCUSDT,15m,2024-01-06 15:30:00,43798.7,SHORT,2,detect_equal_highs_lows_simple;bear_candle,42922.725999999995,44236.687,LOSS
BTCUSDT,15m,2024-01-06 15:45:00,43863.6,NEUTRAL,3,detect_order_block_simple,42986.328,44302.236,NONE
BTCUSDT,15m,2024-01-06 15:45:00,43863.6,NEUTRAL,3,detect_equal_highs_lows_simple,42986.328,44302.236,NONE
BTCUSDT,15m,2024-01-06 15:45:00,43863.6,LONG,3,bull_candle,44740.871999999996,43424.964,LOSS
BTCUSDT,15m,2024-01-06 15:45:00,43863.6,LONG,3,detect_order_block_simple;detect_equal_highs_lows_simple;bull_candle,44740.871999999996,43424.964,LOSS
BTCUSDT,15m,2024-01-06 16:00:00,43930.0,LONG,3,detect_bos_simple,44808.6,43490.7,LOSS
BTCUSDT,15m,2024-01-06 16:00:00,43930.0,NEUTRAL,3,detect_equal_highs_lows_simple,43051.4,44369.3,NONE
BTCUSDT,15m,2024-01-06 16:00:00,43930.0,LONG,3,bull_candle,44808.6,43490.7,LOSS
BTCUSDT,15m,2024-01-06 16:00:00,43930.0,LONG,3,detect_bos_simple;detect_equal_highs_lows_simple;bull_candle,44808.6,43490.7,LOSS
BTCUSDT,15m,2024-01-06 16:15:00,43845.1,NEUTRAL,3,detect_order_block_simple,42968.198,44283.551,NONE
BTCUSDT,15m,2024-01-06 16:15:00,43845.1,NEUTRAL,3,detect_equal_highs_lows_simple,42968.198,44283.551,NONE
BTCUSDT,15m,2024-01-06 16:15:00,43845.1,SHORT,3,bear_candle,42968.198,44283.551,LOSS
BTCUSDT,15m,2024-01-06 16:15:00,43845.1,SHORT,3,detect_order_block_simple;detect_equal_highs_lows_simple;bear_candle,42968.198,44283.551,LOSS
BTCUSDT,15m,2024-01-06 16:30:00,43883.9,NEUTRAL,3,detect_equal_highs_lows_simple,43006.222,44322.739,NONE
BTCUSDT,15m,2024-01-06 16:30:00,43883.9,LONG,3,bull_candle,44761.578,43445.061,LOSS
BTCUSDT,15m,2024-01-06 16:30:00,43883.9,LONG,2,detect_equal_highs_lows_simple;bull_candle,44761.578,43445.061,LOSS
BTCUSDT,15m,2024-01-06 16:45:00,43865.4,NEUTRAL,3,detect_equal_highs_lows_simple,42988.092000000004,44304.054000000004,NONE
